ltvMin;ltvMax;ticketMin;ticketMax;scoreMin;scoreMax;maturity;carAgeMin;carAgeMax;grossMonthlyIncomeMin;grossMonthlyIncomeMax;state;versionDate;monthlyInterestRate
0.3;0.4;0;5000;500;599;18;12;13;0;10000000;SP;2020-05-05;0.0378
0.3;0.4;0;5000;500;599;18;14;15;0;10000000;SP;2020-05-05;0.0381
0.3;0.4;0;5000;500;599;24;0;1;0;10000000;SP;2020-05-05;0.0317
0.3;0.4;0;5000;500;599;24;2;3;0;10000000;SP;2020-05-05;0.0317
0.3;0.4;0;5000;500;599;24;4;5;0;10000000;SP;2020-05-05;0.0324
0.3;0.4;0;5000;500;599;24;6;7;0;10000000;SP;2020-05-05;0.0329
0.3;0.4;0;5000;500;599;24;8;9;0;10000000;SP;2020-05-05;0.0333
0.3;0.4;0;5000;500;599;24;10;11;0;10000000;SP;2020-05-05;0.0366
0.3;0.4;0;5000;500;599;24;12;13;0;10000000;SP;2020-05-05;0.0370
0.3;0.4;0;5000;500;599;24;14;15;0;10000000;SP;2020-05-05;0.0373
0.3;0.4;0;5000;500;599;30;0;1;0;10000000;SP;2020-05-05;0.0308
0.3;0.4;0;5000;500;599;30;2;3;0;10000000;SP;2020-05-05;0.0309
0.3;0.4;0;5000;500;599;30;4;5;0;10000000;SP;2020-05-05;0.0317
0.3;0.4;0;5000;500;599;30;6;7;0;10000000;SP;2020-05-05;0.0322
0.3;0.4;0;5000;500;599;30;8;9;0;10000000;SP;2020-05-05;0.0326
0.3;0.4;0;5000;500;599;30;10;11;0;10000000;SP;2020-05-05;0.0362
0.3;0.4;0;5000;500;599;30;12;13;0;10000000;SP;2020-05-05;0.0366
0.3;0.4;0;5000;500;599;30;14;15;0;10000000;SP;2020-05-05;0.0369
0.3;0.4;0;5000;500;599;36;0;1;0;10000000;SP;2020-05-05;0.0304
0.3;0.4;0;5000;500;599;36;2;3;0;10000000;SP;2020-05-05;0.0308
0.3;0.4;0;5000;500;599;36;4;5;0;10000000;SP;2020-05-05;0.0315
0.3;0.4;0;5000;500;599;36;6;7;0;10000000;SP;2020-05-05;0.0321
0.3;0.4;0;5000;500;599;36;8;9;0;10000000;SP;2020-05-05;0.0324
0.3;0.4;0;5000;500;599;36;10;11;0;10000000;SP;2020-05-05;0.0362
0.3;0.4;0;5000;500;599;36;12;13;0;10000000;SP;2020-05-05;0.0366
0.3;0.4;0;5000;500;599;36;14;15;0;10000000;SP;2020-05-05;0.0369
0.3;0.4;0;5000;500;599;42;0;1;0;10000000;SP;2020-05-05;0.0301
0.3;0.4;0;5000;500;599;42;2;3;0;10000000;SP;2020-05-05;0.0308
0.3;0.4;0;5000;500;599;42;4;5;0;10000000;SP;2020-05-05;0.0315
0.3;0.4;0;5000;500;599;42;6;7;0;10000000;SP;2020-05-05;0.0320
0.3;0.4;0;5000;500;599;42;8;9;0;10000000;SP;2020-05-05;0.0324
0.3;0.4;0;5000;500;599;42;10;11;0;10000000;SP;2020-05-05;0.0364
0.3;0.4;0;5000;500;599;42;12;13;0;10000000;SP;2020-05-05;0.0368
0.3;0.4;0;5000;500;599;42;14;15;0;10000000;SP;2020-05-05;0.0370
0.3;0.4;0;5000;500;599;48;0;1;0;10000000;SP;2020-05-05;0.0301
0.3;0.4;0;5000;500;599;48;2;3;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;500;599;48;4;5;0;10000000;SP;2020-05-05;0.0317
0.3;0.4;0;5000;500;599;48;6;7;0;10000000;SP;2020-05-05;0.0321
0.3;0.4;0;5000;500;599;48;8;9;0;10000000;SP;2020-05-05;0.0325
0.3;0.4;0;5000;500;599;48;10;11;0;10000000;SP;2020-05-05;0.0367
0.3;0.4;0;5000;500;599;48;12;13;0;10000000;SP;2020-05-05;0.0370
0.3;0.4;0;5000;500;599;48;14;15;0;10000000;SP;2020-05-05;0.0373
0.3;0.4;0;5000;500;599;54;0;1;0;10000000;SP;2020-05-05;0.0302
0.3;0.4;0;5000;500;599;54;2;3;0;10000000;SP;2020-05-05;0.0312
0.3;0.4;0;5000;500;599;54;4;5;0;10000000;SP;2020-05-05;0.0318
0.3;0.4;0;5000;500;599;54;6;7;0;10000000;SP;2020-05-05;0.0323
0.3;0.4;0;5000;500;599;54;8;9;0;10000000;SP;2020-05-05;0.0326
0.3;0.4;0;5000;500;599;54;10;11;0;10000000;SP;2020-05-05;0.0369
0.3;0.4;0;5000;500;599;54;12;13;0;10000000;SP;2020-05-05;0.0373
0.3;0.4;0;5000;500;599;54;14;15;0;10000000;SP;2020-05-05;0.0375
0.3;0.4;0;5000;500;599;60;0;1;0;10000000;SP;2020-05-05;0.0306
0.3;0.4;0;5000;500;599;60;2;3;0;10000000;SP;2020-05-05;0.0315
0.3;0.4;0;5000;500;599;60;4;5;0;10000000;SP;2020-05-05;0.0321
0.3;0.4;0;5000;500;599;60;6;7;0;10000000;SP;2020-05-05;0.0325
0.3;0.4;0;5000;500;599;60;8;9;0;10000000;SP;2020-05-05;0.0329
0.3;0.4;0;5000;500;599;60;10;11;0;10000000;SP;2020-05-05;0.0373
0.3;0.4;0;5000;500;599;60;12;13;0;10000000;SP;2020-05-05;0.0376
0.3;0.4;0;5000;500;599;60;14;15;0;10000000;SP;2020-05-05;0.0379
0.3;0.4;0;5000;600;699;12;0;1;0;10000000;SP;2020-05-05;0.0352
0.3;0.4;0;5000;600;699;12;2;3;0;10000000;SP;2020-05-05;0.0352
0.3;0.4;0;5000;600;699;12;4;5;0;10000000;SP;2020-05-05;0.0354
0.3;0.4;0;5000;600;699;12;6;7;0;10000000;SP;2020-05-05;0.0357
0.3;0.4;0;5000;600;699;12;8;9;0;10000000;SP;2020-05-05;0.0360
0.3;0.4;0;5000;600;699;12;10;11;0;10000000;SP;2020-05-05;0.0379
0.3;0.4;0;5000;600;699;12;12;13;0;10000000;SP;2020-05-05;0.0382
0.3;0.4;0;5000;600;699;12;14;15;0;10000000;SP;2020-05-05;0.0384
0.3;0.4;0;5000;600;699;18;0;1;0;10000000;SP;2020-05-05;0.0322
0.3;0.4;0;5000;600;699;18;2;3;0;10000000;SP;2020-05-05;0.0322
0.3;0.4;0;5000;600;699;18;4;5;0;10000000;SP;2020-05-05;0.0326
0.3;0.4;0;5000;600;699;18;6;7;0;10000000;SP;2020-05-05;0.0330
0.3;0.4;0;5000;600;699;18;8;9;0;10000000;SP;2020-05-05;0.0333
0.3;0.4;0;5000;600;699;18;10;11;0;10000000;SP;2020-05-05;0.0355
0.3;0.4;0;5000;600;699;18;12;13;0;10000000;SP;2020-05-05;0.0359
0.3;0.4;0;5000;600;699;18;14;15;0;10000000;SP;2020-05-05;0.0361
0.3;0.4;0;5000;600;699;24;0;1;0;10000000;SP;2020-05-05;0.0308
0.3;0.4;0;5000;600;699;24;2;3;0;10000000;SP;2020-05-05;0.0308
0.3;0.4;0;5000;600;699;24;4;5;0;10000000;SP;2020-05-05;0.0313
0.3;0.4;0;5000;600;699;24;6;7;0;10000000;SP;2020-05-05;0.0317
0.3;0.4;0;5000;600;699;24;8;9;0;10000000;SP;2020-05-05;0.0320
0.3;0.4;0;5000;600;699;24;10;11;0;10000000;SP;2020-05-05;0.0346
0.3;0.4;0;5000;600;699;24;12;13;0;10000000;SP;2020-05-05;0.0349
0.3;0.4;0;5000;600;699;24;14;15;0;10000000;SP;2020-05-05;0.0351
0.3;0.4;0;5000;600;699;30;0;1;0;10000000;SP;2020-05-05;0.0298
0.3;0.4;0;5000;600;699;30;2;3;0;10000000;SP;2020-05-05;0.0300
0.3;0.4;0;5000;600;699;30;4;5;0;10000000;SP;2020-05-05;0.0306
0.3;0.4;0;5000;600;699;30;6;7;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;600;699;30;8;9;0;10000000;SP;2020-05-05;0.0313
0.3;0.4;0;5000;600;699;30;10;11;0;10000000;SP;2020-05-05;0.0340
0.3;0.4;0;5000;600;699;30;12;13;0;10000000;SP;2020-05-05;0.0343
0.3;0.4;0;5000;600;699;30;14;15;0;10000000;SP;2020-05-05;0.0346
0.3;0.4;0;5000;600;699;36;0;1;0;10000000;SP;2020-05-05;0.0294
0.3;0.4;0;5000;600;699;36;2;3;0;10000000;SP;2020-05-05;0.0298
0.3;0.4;0;5000;600;699;36;4;5;0;10000000;SP;2020-05-05;0.0303
0.3;0.4;0;5000;600;699;36;6;7;0;10000000;SP;2020-05-05;0.0307
0.3;0.4;0;5000;600;699;36;8;9;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;600;699;36;10;11;0;10000000;SP;2020-05-05;0.0340
0.3;0.4;0;5000;600;699;36;12;13;0;10000000;SP;2020-05-05;0.0343
0.3;0.4;0;5000;600;699;36;14;15;0;10000000;SP;2020-05-05;0.0345
0.3;0.4;0;5000;600;699;42;0;1;0;10000000;SP;2020-05-05;0.0292
0.3;0.4;0;5000;600;699;42;2;3;0;10000000;SP;2020-05-05;0.0297
0.3;0.4;0;5000;600;699;42;4;5;0;10000000;SP;2020-05-05;0.0302
0.3;0.4;0;5000;600;699;42;6;7;0;10000000;SP;2020-05-05;0.0306
0.3;0.4;0;5000;600;699;42;8;9;0;10000000;SP;2020-05-05;0.0309
0.3;0.4;0;5000;600;699;42;10;11;0;10000000;SP;2020-05-05;0.0340
0.3;0.4;0;5000;600;699;42;12;13;0;10000000;SP;2020-05-05;0.0343
0.3;0.4;0;5000;600;699;42;14;15;0;10000000;SP;2020-05-05;0.0345
0.3;0.4;0;5000;600;699;48;0;1;0;10000000;SP;2020-05-05;0.0291
0.3;0.4;0;5000;600;699;48;2;3;0;10000000;SP;2020-05-05;0.0298
0.3;0.4;0;5000;600;699;48;4;5;0;10000000;SP;2020-05-05;0.0303
0.3;0.4;0;5000;600;699;48;6;7;0;10000000;SP;2020-05-05;0.0307
0.3;0.4;0;5000;600;699;48;8;9;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;600;699;48;10;11;0;10000000;SP;2020-05-05;0.0342
0.3;0.4;0;5000;600;699;48;12;13;0;10000000;SP;2020-05-05;0.0345
0.3;0.4;0;5000;600;699;48;14;15;0;10000000;SP;2020-05-05;0.0347
0.3;0.4;0;5000;600;699;54;0;1;0;10000000;SP;2020-05-05;0.0292
0.3;0.4;0;5000;600;699;54;2;3;0;10000000;SP;2020-05-05;0.0299
0.3;0.4;0;5000;600;699;54;4;5;0;10000000;SP;2020-05-05;0.0304
0.3;0.4;0;5000;600;699;54;6;7;0;10000000;SP;2020-05-05;0.0308
0.3;0.4;0;5000;600;699;54;8;9;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;600;699;54;10;11;0;10000000;SP;2020-05-05;0.0345
0.3;0.4;0;5000;600;699;54;12;13;0;10000000;SP;2020-05-05;0.0347
0.3;0.4;0;5000;600;699;54;14;15;0;10000000;SP;2020-05-05;0.0349
0.3;0.4;0;5000;600;699;60;0;1;0;10000000;SP;2020-05-05;0.0295
0.3;0.4;0;5000;600;699;60;2;3;0;10000000;SP;2020-05-05;0.0302
0.3;0.4;0;5000;600;699;60;4;5;0;10000000;SP;2020-05-05;0.0307
0.3;0.4;0;5000;600;699;60;6;7;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;600;699;60;8;9;0;10000000;SP;2020-05-05;0.0312
0.3;0.4;0;5000;600;699;60;10;11;0;10000000;SP;2020-05-05;0.0348
0.3;0.4;0;5000;600;699;60;12;13;0;10000000;SP;2020-05-05;0.0350
0.3;0.4;0;5000;600;699;60;14;15;0;10000000;SP;2020-05-05;0.0352
0.3;0.4;0;5000;700;799;12;0;1;0;10000000;SP;2020-05-05;0.0340
0.3;0.4;0;5000;700;799;12;2;3;0;10000000;SP;2020-05-05;0.0340
0.3;0.4;0;5000;700;799;12;4;5;0;10000000;SP;2020-05-05;0.0342
0.3;0.4;0;5000;700;799;12;6;7;0;10000000;SP;2020-05-05;0.0345
0.3;0.4;0;5000;700;799;12;8;9;0;10000000;SP;2020-05-05;0.0347
0.3;0.4;0;5000;700;799;12;10;11;0;10000000;SP;2020-05-05;0.0361
0.3;0.4;0;5000;700;799;12;12;13;0;10000000;SP;2020-05-05;0.0364
0.3;0.4;0;5000;700;799;12;14;15;0;10000000;SP;2020-05-05;0.0365
0.3;0.4;0;5000;700;799;18;0;1;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;700;799;18;2;3;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;700;799;18;4;5;0;10000000;SP;2020-05-05;0.0313
0.3;0.4;0;5000;700;799;18;6;7;0;10000000;SP;2020-05-05;0.0316
0.3;0.4;0;5000;700;799;18;8;9;0;10000000;SP;2020-05-05;0.0318
0.3;0.4;0;5000;700;799;18;10;11;0;10000000;SP;2020-05-05;0.0336
0.3;0.4;0;5000;700;799;18;12;13;0;10000000;SP;2020-05-05;0.0338
0.3;0.4;0;5000;700;799;18;14;15;0;10000000;SP;2020-05-05;0.0340
0.3;0.4;0;5000;700;799;24;0;1;0;10000000;SP;2020-05-05;0.0295
0.3;0.4;0;5000;700;799;24;2;3;0;10000000;SP;2020-05-05;0.0295
0.3;0.4;0;5000;700;799;24;4;5;0;10000000;SP;2020-05-05;0.0299
0.3;0.4;0;5000;700;799;24;6;7;0;10000000;SP;2020-05-05;0.0302
0.3;0.4;0;5000;700;799;24;8;9;0;10000000;SP;2020-05-05;0.0305
0.3;0.4;0;5000;700;799;24;10;11;0;10000000;SP;2020-05-05;0.0325
0.3;0.4;0;5000;700;799;24;12;13;0;10000000;SP;2020-05-05;0.0327
0.3;0.4;0;5000;700;799;24;14;15;0;10000000;SP;2020-05-05;0.0329
0.3;0.4;0;5000;700;799;30;0;1;0;10000000;SP;2020-05-05;0.0286
0.3;0.4;0;5000;700;799;30;2;3;0;10000000;SP;2020-05-05;0.0287
0.3;0.4;0;5000;700;799;30;4;5;0;10000000;SP;2020-05-05;0.0291
0.3;0.4;0;5000;700;799;30;6;7;0;10000000;SP;2020-05-05;0.0294
0.3;0.4;0;5000;700;799;30;8;9;0;10000000;SP;2020-05-05;0.0296
0.3;0.4;0;5000;700;799;30;10;11;0;10000000;SP;2020-05-05;0.0318
0.3;0.4;0;5000;700;799;30;12;13;0;10000000;SP;2020-05-05;0.0320
0.3;0.4;0;5000;700;799;30;14;15;0;10000000;SP;2020-05-05;0.0322
0.3;0.4;0;5000;700;799;36;0;1;0;10000000;SP;2020-05-05;0.0281
0.3;0.4;0;5000;700;799;36;2;3;0;10000000;SP;2020-05-05;0.0284
0.3;0.4;0;5000;700;799;36;4;5;0;10000000;SP;2020-05-05;0.0288
0.3;0.4;0;5000;700;799;36;6;7;0;10000000;SP;2020-05-05;0.0291
0.3;0.4;0;5000;700;799;36;8;9;0;10000000;SP;2020-05-05;0.0293
0.3;0.4;0;5000;700;799;36;10;11;0;10000000;SP;2020-05-05;0.0316
0.3;0.4;0;5000;700;799;36;12;13;0;10000000;SP;2020-05-05;0.0319
0.3;0.4;0;5000;700;799;36;14;15;0;10000000;SP;2020-05-05;0.0321
0.3;0.4;0;5000;700;799;42;0;1;0;10000000;SP;2020-05-05;0.0279
0.3;0.4;0;5000;700;799;42;2;3;0;10000000;SP;2020-05-05;0.0283
0.3;0.4;0;5000;700;799;42;4;5;0;10000000;SP;2020-05-05;0.0287
0.3;0.4;0;5000;700;799;42;6;7;0;10000000;SP;2020-05-05;0.0290
0.3;0.4;0;5000;700;799;42;8;9;0;10000000;SP;2020-05-05;0.0292
0.3;0.4;0;5000;700;799;42;10;11;0;10000000;SP;2020-05-05;0.0316
0.3;0.4;0;5000;700;799;42;12;13;0;10000000;SP;2020-05-05;0.0319
0.3;0.4;0;5000;700;799;42;14;15;0;10000000;SP;2020-05-05;0.0320
0.3;0.4;0;5000;700;799;48;0;1;0;10000000;SP;2020-05-05;0.0278
0.3;0.4;0;5000;700;799;48;2;3;0;10000000;SP;2020-05-05;0.0283
0.3;0.4;0;5000;700;799;48;4;5;0;10000000;SP;2020-05-05;0.0287
0.3;0.4;0;5000;700;799;48;6;7;0;10000000;SP;2020-05-05;0.0290
0.3;0.4;0;5000;700;799;48;8;9;0;10000000;SP;2020-05-05;0.0292
0.3;0.4;0;5000;700;799;48;10;11;0;10000000;SP;2020-05-05;0.0318
0.3;0.4;0;5000;700;799;48;12;13;0;10000000;SP;2020-05-05;0.0320
0.3;0.4;0;5000;700;799;48;14;15;0;10000000;SP;2020-05-05;0.0322
0.3;0.4;0;5000;700;799;54;0;1;0;10000000;SP;2020-05-05;0.0278
0.3;0.4;0;5000;700;799;54;2;3;0;10000000;SP;2020-05-05;0.0284
0.3;0.4;0;5000;700;799;54;4;5;0;10000000;SP;2020-05-05;0.0288
0.3;0.4;0;5000;700;799;54;6;7;0;10000000;SP;2020-05-05;0.0290
0.3;0.4;0;5000;700;799;54;8;9;0;10000000;SP;2020-05-05;0.0292
0.3;0.4;0;5000;700;799;54;10;11;0;10000000;SP;2020-05-05;0.0319
0.3;0.4;0;5000;700;799;54;12;13;0;10000000;SP;2020-05-05;0.0321
0.3;0.4;0;5000;700;799;54;14;15;0;10000000;SP;2020-05-05;0.0323
0.3;0.4;0;5000;700;799;60;0;1;0;10000000;SP;2020-05-05;0.0281
0.3;0.4;0;5000;700;799;60;2;3;0;10000000;SP;2020-05-05;0.0286
0.3;0.4;0;5000;700;799;60;4;5;0;10000000;SP;2020-05-05;0.0290
0.3;0.4;0;5000;700;799;60;6;7;0;10000000;SP;2020-05-05;0.0292
0.3;0.4;0;5000;700;799;60;8;9;0;10000000;SP;2020-05-05;0.0294
0.3;0.4;0;5000;700;799;60;10;11;0;10000000;SP;2020-05-05;0.0322
0.3;0.4;0;5000;700;799;60;12;13;0;10000000;SP;2020-05-05;0.0324
0.3;0.4;0;5000;700;799;60;14;15;0;10000000;SP;2020-05-05;0.0325
0.3;0.4;0;5000;800;899;12;0;1;0;10000000;SP;2020-05-05;0.0309
0.3;0.4;0;5000;800;899;12;2;3;0;10000000;SP;2020-05-05;0.0309
0.3;0.4;0;5000;800;899;12;4;5;0;10000000;SP;2020-05-05;0.0310
0.3;0.4;0;5000;800;899;12;6;7;0;10000000;SP;2020-05-05;0.0312
0.3;0.4;0;5000;800;899;12;8;9;0;10000000;SP;2020-05-05;0.0314
0.3;0.4;0;5000;800;899;12;10;11;0;10000000;SP;2020-05-05;0.0326
0.3;0.4;0;5000;800;899;12;12;13;0;10000000;SP;2020-05-05;0.0327
0.3;0.4;0;5000;800;899;12;14;15;0;10000000;SP;2020-05-05;0.0329
0.3;0.4;0;5000;800;899;18;0;1;0;10000000;SP;2020-05-05;0.0277
0.3;0.4;0;5000;800;899;18;2;3;0;10000000;SP;2020-05-05;0.0277
0.3;0.4;0;5000;800;899;18;4;5;0;10000000;SP;2020-05-05;0.0279
0.3;0.4;0;5000;800;899;18;6;7;0;10000000;SP;2020-05-05;0.0282
0.3;0.4;0;5000;800;899;18;8;9;0;10000000;SP;2020-05-05;0.0283
0.3;0.4;0;5000;800;899;18;10;11;0;10000000;SP;2020-05-05;0.0297
0.3;0.4;0;5000;800;899;18;12;13;0;10000000;SP;2020-05-05;0.0299
0.3;0.4;0;5000;800;899;18;14;15;0;10000000;SP;2020-05-05;0.0301
0.3;0.4;0;5000;800;899;24;0;1;0;10000000;SP;2020-05-05;0.0262
0.3;0.4;0;5000;800;899;24;2;3;0;10000000;SP;2020-05-05;0.0262
0.3;0.4;0;5000;800;899;24;4;5;0;10000000;SP;2020-05-05;0.0265
0.3;0.4;0;5000;800;899;24;6;7;0;10000000;SP;2020-05-05;0.0267
0.3;0.4;0;5000;800;899;24;8;9;0;10000000;SP;2020-05-05;0.0269
0.3;0.4;0;5000;800;899;24;10;11;0;10000000;SP;2020-05-05;0.0285
0.3;0.4;0;5000;800;899;24;12;13;0;10000000;SP;2020-05-05;0.0287
0.3;0.4;0;5000;800;899;24;14;15;0;10000000;SP;2020-05-05;0.0288
0.3;0.4;0;5000;800;899;30;0;1;0;10000000;SP;2020-05-05;0.0251
0.3;0.4;0;5000;800;899;30;2;3;0;10000000;SP;2020-05-05;0.0252
0.3;0.4;0;5000;800;899;30;4;5;0;10000000;SP;2020-05-05;0.0256
0.3;0.4;0;5000;800;899;30;6;7;0;10000000;SP;2020-05-05;0.0258
0.3;0.4;0;5000;800;899;30;8;9;0;10000000;SP;2020-05-05;0.0260
0.3;0.4;0;5000;800;899;30;10;11;0;10000000;SP;2020-05-05;0.0277
0.3;0.4;0;5000;800;899;30;12;13;0;10000000;SP;2020-05-05;0.0279
0.3;0.4;0;5000;800;899;30;14;15;0;10000000;SP;2020-05-05;0.0280
0.3;0.4;0;5000;800;899;36;0;1;0;10000000;SP;2020-05-05;0.0247
0.3;0.4;0;5000;800;899;36;2;3;0;10000000;SP;2020-05-05;0.0249
0.3;0.4;0;5000;800;899;36;4;5;0;10000000;SP;2020-05-05;0.0252
0.3;0.4;0;5000;800;899;36;6;7;0;10000000;SP;2020-05-05;0.0254
0.3;0.4;0;5000;800;899;36;8;9;0;10000000;SP;2020-05-05;0.0256
0.3;0.4;0;5000;800;899;36;10;11;0;10000000;SP;2020-05-05;0.0274
0.3;0.4;0;5000;800;899;36;12;13;0;10000000;SP;2020-05-05;0.0276
0.3;0.4;0;5000;800;899;36;14;15;0;10000000;SP;2020-05-05;0.0277
0.3;0.4;0;5000;800;899;42;0;1;0;10000000;SP;2020-05-05;0.0244
0.3;0.4;0;5000;800;899;42;2;3;0;10000000;SP;2020-05-05;0.0247
0.3;0.4;0;5000;800;899;42;4;5;0;10000000;SP;2020-05-05;0.0250
0.3;0.4;0;5000;800;899;42;6;7;0;10000000;SP;2020-05-05;0.0252
0.3;0.4;0;5000;800;899;42;8;9;0;10000000;SP;2020-05-05;0.0254
0.3;0.4;0;5000;800;899;42;10;11;0;10000000;SP;2020-05-05;0.0273
0.3;0.4;0;5000;800;899;42;12;13;0;10000000;SP;2020-05-05;0.0275
0.3;0.4;0;5000;800;899;42;14;15;0;10000000;SP;2020-05-05;0.0276
0.3;0.4;0;5000;800;899;48;0;1;0;10000000;SP;2020-05-05;0.0242
0.3;0.4;0;5000;800;899;48;2;3;0;10000000;SP;2020-05-05;0.0246
0.3;0.4;0;5000;800;899;48;4;5;0;10000000;SP;2020-05-05;0.0250
0.3;0.4;0;5000;800;899;48;6;7;0;10000000;SP;2020-05-05;0.0252
0.3;0.4;0;5000;800;899;48;8;9;0;10000000;SP;2020-05-05;0.0253
0.3;0.4;0;5000;800;899;48;10;11;0;10000000;SP;2020-05-05;0.0273
0.3;0.4;0;5000;800;899;48;12;13;0;10000000;SP;2020-05-05;0.0275
0.3;0.4;0;5000;800;899;48;14;15;0;10000000;SP;2020-05-05;0.0276
0.3;0.4;0;5000;800;899;54;0;1;0;10000000;SP;2020-05-05;0.0242
0.3;0.4;0;5000;800;899;54;2;3;0;10000000;SP;2020-05-05;0.0247
0.3;0.4;0;5000;800;899;54;4;5;0;10000000;SP;2020-05-05;0.0250
0.3;0.4;0;5000;800;899;54;6;7;0;10000000;SP;2020-05-05;0.0252
0.3;0.4;0;5000;800;899;54;8;9;0;10000000;SP;2020-05-05;0.0253
0.3;0.4;0;5000;800;899;54;10;11;0;10000000;SP;2020-05-05;0.0274
0.3;0.4;0;5000;800;899;54;12;13;0;10000000;SP;2020-05-05;0.0276
0.3;0.4;0;5000;800;899;54;14;15;0;10000000;SP;2020-05-05;0.0277
0.3;0.4;0;5000;800;899;60;0;1;0;10000000;SP;2020-05-05;0.0244
0.3;0.4;0;5000;800;899;60;2;3;0;10000000;SP;2020-05-05;0.0248
0.3;0.4;0;5000;800;899;60;4;5;0;10000000;SP;2020-05-05;0.0251
0.3;0.4;0;5000;800;899;60;6;7;0;10000000;SP;2020-05-05;0.0253
0.3;0.4;0;5000;800;899;60;8;9;0;10000000;SP;2020-05-05;0.0254
0.3;0.4;0;5000;800;899;60;10;11;0;10000000;SP;2020-05-05;0.0276
0.3;0.4;0;5000;800;899;60;12;13;0;10000000;SP;2020-05-05;0.0277
0.3;0.4;0;5000;800;899;60;14;15;0;10000000;SP;2020-05-05;0.0279
0.3;0.4;0;5000;900;1000;12;0;1;0;10000000;SP;2020-05-05;0.0299
0.3;0.4;0;5000;900;1000;12;2;3;0;10000000;SP;2020-05-05;0.0299
0.3;0.4;0;5000;900;1000;12;4;5;0;10000000;SP;2020-05-05;0.0300
0.3;0.4;0;5000;900;1000;12;6;7;0;10000000;SP;2020-05-05;0.0302
0.3;0.4;0;5000;900;1000;12;8;9;0;10000000;SP;2020-05-05;0.0303
0.3;0.4;0;5000;900;1000;12;10;11;0;10000000;SP;2020-05-05;0.0312
0.3;0.4;0;5000;900;1000;12;12;13;0;10000000;SP;2020-05-05;0.0313
0.3;0.4;0;5000;900;1000;12;14;15;0;10000000;SP;2020-05-05;0.0314
0.3;0.4;0;5000;900;1000;18;0;1;0;10000000;SP;2020-05-05;0.0267
0.3;0.4;0;5000;900;1000;18;2;3;0;10000000;SP;2020-05-05;0.0267
0.3;0.4;0;5000;900;1000;18;4;5;0;10000000;SP;2020-05-05;0.0268
0.3;0.4;0;5000;900;1000;18;6;7;0;10000000;SP;2020-05-05;0.0270
0.3;0.4;0;5000;900;1000;18;8;9;0;10000000;SP;2020-05-05;0.0272
0.3;0.4;0;5000;900;1000;18;10;11;0;10000000;SP;2020-05-05;0.0282
0.3;0.4;0;5000;900;1000;18;12;13;0;10000000;SP;2020-05-05;0.0284
0.3;0.4;0;5000;900;1000;18;14;15;0;10000000;SP;2020-05-05;0.0285
0.3;0.4;0;5000;900;1000;24;0;1;0;10000000;SP;2020-05-05;0.0251
0.3;0.4;0;5000;900;1000;24;2;3;0;10000000;SP;2020-05-05;0.0251
0.3;0.4;0;5000;900;1000;24;4;5;0;10000000;SP;2020-05-05;0.0253
0.3;0.4;0;5000;900;1000;24;6;7;0;10000000;SP;2020-05-05;0.0255
0.3;0.4;0;5000;900;1000;24;8;9;0;10000000;SP;2020-05-05;0.0257
0.3;0.4;0;5000;900;1000;24;10;11;0;10000000;SP;2020-05-05;0.0269
0.3;0.4;0;5000;900;1000;24;12;13;0;10000000;SP;2020-05-05;0.0270
0.3;0.4;0;5000;900;1000;24;14;15;0;10000000;SP;2020-05-05;0.0271
0.3;0.4;0;5000;900;1000;30;0;1;0;10000000;SP;2020-05-05;0.0241
0.3;0.4;0;5000;900;1000;30;2;3;0;10000000;SP;2020-05-05;0.0241
0.3;0.4;0;5000;900;1000;30;4;5;0;10000000;SP;2020-05-05;0.0244
0.3;0.4;0;5000;900;1000;30;6;7;0;10000000;SP;2020-05-05;0.0246
0.3;0.4;0;5000;900;1000;30;8;9;0;10000000;SP;2020-05-05;0.0247
0.3;0.4;0;5000;900;1000;30;10;11;0;10000000;SP;2020-05-05;0.0260
0.3;0.4;0;5000;900;1000;30;12;13;0;10000000;SP;2020-05-05;0.0261
0.3;0.4;0;5000;900;1000;30;14;15;0;10000000;SP;2020-05-05;0.0262
0.3;0.4;0;5000;900;1000;36;0;1;0;10000000;SP;2020-05-05;0.0236
0.3;0.4;0;5000;900;1000;36;2;3;0;10000000;SP;2020-05-05;0.0237
0.3;0.4;0;5000;900;1000;36;4;5;0;10000000;SP;2020-05-05;0.0240
0.3;0.4;0;5000;900;1000;36;6;7;0;10000000;SP;2020-05-05;0.0241
0.3;0.4;0;5000;900;1000;36;8;9;0;10000000;SP;2020-05-05;0.0243
0.3;0.4;0;5000;900;1000;36;10;11;0;10000000;SP;2020-05-05;0.0257
0.3;0.4;0;5000;900;1000;36;12;13;0;10000000;SP;2020-05-05;0.0258
0.3;0.4;0;5000;900;1000;36;14;15;0;10000000;SP;2020-05-05;0.0259
0.3;0.4;0;5000;900;1000;42;0;1;0;10000000;SP;2020-05-05;0.0232
